"","Date","Station","Total Rides","Usertype","Gender","Temp_Max","Temp_Avg","Temp_Min","Dew_Max","Dew_Avg","Dew_Min","Hum_Max","Hum_Avg","Hum_Min","Wind_Max","Wind_Avg","Wind_Min","Pressure_Max","Pressure_Avg","Pressure_Min","Precipitation_Total","is_weekend","is_holiday"
"131","2018-10-03","Pleasant Ave & E 116 St",52,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"132","2018-10-03","E 114 St & 1 Ave",18,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"133","2018-10-03","Frederick Douglass Blvd & W 112 St",66,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"134","2018-10-03","W 129 St & Convent Ave",18,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"135","2018-10-03","Adam Clayton Powell Blvd & W 115 St",20,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"136","2018-10-03","Lexington Ave & E 127 St",14,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"137","2018-10-03","E 123 St & Lexington Ave",24,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"138","2018-10-03","Frederick Douglass Blvd & W 115 St",28,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"139","2018-10-03","W 113 St & Broadway",47,"Subscriber",2,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"140","2018-10-03","Broadway & W 122 St",31,"Subscriber",2,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"141","2018-10-03","Lexington Ave & E 111 St",43,"Subscriber",2,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"142","2018-10-03","Morningside Ave & W 123 St",32,"Subscriber",2,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"143","2018-10-03","Cathedral Pkwy & Broadway",92,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"144","2018-10-03","Adam Clayton Powell Blvd & W 123 St",35,"Customer",0,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"145","2018-10-03","Lexington Ave & E 120 St",20,"Subscriber",2,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"146","2018-10-03","Broadway & Moylan Pl",59,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"147","2018-10-04","Lenox Ave & W 126 St",68,"Subscriber",1,78,71.7,64,70,63.4,59,84,75.7,58,13,5.6,0,30,30,29.9,0,0,0
"148","2018-10-04","Morningside Dr & Amsterdam Ave",7,"Subscriber",1,78,71.7,64,70,63.4,59,84,75.7,58,13,5.6,0,30,30,29.9,0,0,0
"149","2018-10-04","Broadway & Moylan Pl",49,"Subscriber",1,78,71.7,64,70,63.4,59,84,75.7,58,13,5.6,0,30,30,29.9,0,0,0
"150","2018-10-04","2 Ave & E 122 St",27,"Subscriber",1,78,71.7,64,70,63.4,59,84,75.7,58,13,5.6,0,30,30,29.9,0,0,0
"151","2018-10-04","E 123 St & Lexington Ave",22,"Subscriber",1,78,71.7,64,70,63.4,59,84,75.7,58,13,5.6,0,30,30,29.9,0,0,0
"152","2018-10-04","Lenox Ave & W 130 St",44,"Subscriber",1,78,71.7,64,70,63.4,59,84,75.7,58,13,5.6,0,30,30,29.9,0,0,0
"153","2018-10-04","Frederick Douglass Blvd & W 117 St",70,"Subscriber",1,78,71.7,64,70,63.4,59,84,75.7,58,13,5.6,0,30,30,29.9,0,0,0
"154","2018-10-04","E 114 St & 1 Ave",16,"Subscriber",1,78,71.7,64,70,63.4,59,84,75.7,58,13,5.6,0,30,30,29.9,0,0,0
